"","inj","fatig","x1","x2","z1","z2","m1","m2"
"46",1,0,-2.54391971650321,-1.22471803563517,0.473586943109985,0.0172923453791045,1.00115825245352,-0.78919023068816
"47",2,1,0.971181689269438,-0.252927185520822,-0.753209454197415,1.41820191943439,0.649292985141061,-1.05272781617325
"48",4,1,1.65672285741779,1.79160167766216,-0.0116928054912204,0.551879377714414,1.41686905739323,0.205299937621459
"49",3,1,0.58993058810382,-1.33013983262615,-0.593873624237513,0.957954596979285,-1.57006028594284,0.741503705156269
"50",2,1,-0.416670491003404,0.849985875628909,0.16285332555069,0.210279647169184,-0.826433341566104,-0.660999603842163
"51",1,0,-1.02978278852136,-1.91477667462291,0.426873600341844,1.1765658346568,1.0532743792542,-0.144993787787269
"52",3,1,1.27151409496965,-0.668687380603744,-0.423464741150927,-1.49926925804664,0.248279006522962,1.35900909930596
"53",2,1,0.0564003570369409,0.0152877310916592,-0.480930064938961,-1.80318501353485,0.0728625078428302,-1.7914625410162
"54",1,0,-1.12901253805798,1.1402805241718,0.724401505971063,-0.759441672538904,-0.775605165765008,-0.658549767833724
"55",3,0,0.301786473023807,-1.54496579850702,0.855616912309648,0.42097583787152,0.437850167318735,1.00665454072329
"56",1,0,-1.24973911486835,-0.124122493455966,-1.17066424817967,-2.03310882526884,0.772754680325046,-0.117570103840412
"57",4,1,2.21220710134218,-1.11057624078838,0.466137689256648,-0.237320645918074,-0.678758960705189,1.09960355222855
"58",4,1,-0.601733871589602,-0.664206490397788,1.20005300679817,-0.113531293475772,-0.798582873907196,-0.0534344467701165
"59",1,1,-0.920911827601399,0.436513112271784,-0.440548524210336,1.02196469055023,1.56801570639227,-0.69869473721992
"60",2,1,0.159662446393666,-1.45321552203522,0.689248712279195,-0.505314574075632,-0.29307555343844,-1.45794054215885
"61",1,0,-1.52673660389544,-1.53569436676579,0.469497707493253,1.65131555274868,-0.110492114189759,1.2849000335557
"62",1,0,-0.766998548136102,-0.649049412606146,-0.329232802310855,0.154181128477807,-1.74379952190814,-0.674532661954117
"63",2,0,0.256969588480571,-0.778169351260655,0.50769835950747,0.847008154148777,-0.0849105797204581,0.565602323046399
"64",2,1,0.640096780362242,1.59289218425252,0.756204888684307,0.209641294970404,2.23527524100427,-0.0809519176021902
"65",3,1,0.962952571410698,1.33308264812498,0.110526784356837,2.20584337712402,-0.39327825937696,1.00213108069939
"66",1,1,0.879644426652437,-1.60100672194494,-0.434626885851214,0.299715570366885,0.38989173576466,-1.99854365750668
"67",2,0,-0.502101714184268,-1.32473842566765,-2.03849717152956,-1.28195446638186,-0.0979548646605296,-0.814983896188079
"68",3,1,1.38318883005567,1.47737040925387,-1.26921734968822,-0.182836185773072,1.83376834477435,0.688417833855858
"69",3,1,-1.72592698164517,3.18090449328553,-0.663997146140703,-0.649855017922891,0.129239930648261,-0.803936523574099
"70",4,1,1.43092881708107,-0.983539128535462,-0.753766849770649,-0.266158525658592,0.890444358586482,1.37649805718158
"71",3,1,-1.0136230911432,0.872830492908195,0.830954759658195,-1.19497884587054,1.1950460350179,0.323398012009921
"72",2,1,1.65133687904182,-1.14848787052498,-1.13575048585699,-0.676764178154009,0.0260141368544965,-0.085925091549614
"73",1,1,0.155970857447225,-0.15013939012563,1.15108499051887,-0.320045028652607,-0.439072190097216,-0.863077331947463
"74",1,1,-1.03997551838319,-1.09576557622878,0.591320083496534,0.52343306505136,0.932079603577786,0.125877290349769
"75",3,0,0.506226827881925,1.15538073955316,-0.341199939421416,0.604884762553478,-1.07634117548148,-0.962331871009705
"76",2,1,0.457419173071875,1.94374614876802,1.22161461007804,-1.95597768760675,0.484730021662079,-1.77669025108785
"77",1,0,-0.973561721032284,-1.06815152690182,-1.88639524257954,0.585033671031447,-2.07566028658023,0.474968744361426
"78",2,1,0.399208715375662,-0.988678237266284,-0.667340393665939,1.26397178179309,0.290786561527036,0.885274242056774
"79",4,1,1.07560063037744,1.25243573279659,0.578454790740163,1.09563556788881,-0.244919825544104,0.0669674931487916
"80",3,1,0.428803591858875,-0.438293734545261,0.564712561713982,-0.652965118966667,1.96904473794936,-0.596216994318218
"81",1,0,-0.0618509844106617,-0.370508268057367,-0.799800130926533,1.87393427028123,1.82530939132444,0.779482688508242
"82",4,0,1.12281245059738,0.574283793582338,-0.548740961549966,-1.3663211510509,0.528353693944837,-0.13949160344834
"83",1,1,0.608090669984384,-0.895029270376925,-1.37996278267131,-0.0653546172624477,-0.290954366588393,-1.96870897066783
"84",2,1,0.0652827615808344,-0.581195124238788,-0.173481329757375,0.232208511192872,-0.118334020796232,1.02692905403132
"85",1,1,-0.212202168527138,-1.08875392673184,0.11608593654103,-1.0148296265454,0.221729962116987,0.951155783281793
"86",1,1,-0.659859754833756,-0.12973854025138,0.141057275529183,-1.1154575029365,0.764708969601826,1.11886572600281
"87",4,1,-0.0714689762076411,1.45865143712238,-0.845071716342019,-0.992139683710662,0.985203271418657,0.887235810858975
"88",1,0,-0.403956220431994,-0.356449984747003,-0.41408099849279,-0.228797312690856,0.391653483583613,-0.55606545786174
"89",3,1,0.576952335232371,1.23862160950599,1.08347905950488,-0.220929224898866,0.302173468807699,-0.167153917580706
"90",2,1,0.414721725761343,-0.748066967299478,1.47220248360605,-0.242630057729825,0.842384645022625,-0.0887907511005259
"91",1,1,-0.923788817385027,0.733090865787077,0.00423068960278175,-0.348337963486359,-1.94243459495765,-0.672941694200304
"92",3,1,1.34045060856212,0.437542993730418,0.279904707308783,0.819528879629604,0.298407640275164,-1.41471277584348
"93",2,0,-0.640529078351286,-0.216855460257153,-1.37366360939006,0.334123130594608,-0.449521042355706,0.555589909918377
"94",2,1,1.1390142460845,-0.129880397015021,-0.538486369075978,-1.25686923976004,-0.351943941261926,-0.105521492919497
"95",1,0,-0.368575470636992,-1.24818659547813,-1.24270311200613,-0.353059227139306,-0.485448073790807,-1.12370204614745
"96",2,0,-0.186834190352895,-0.749026664877992,-1.11526495373188,0.809377687928595,-1.11829766098586,-0.471525366178836
"97",1,1,-1.56183945541836,-1.73003966340762,1.44073285630179,0.093699817470811,-1.26477803906445,0.823815259469524
"98",3,0,0.245239519599794,-0.986908996678182,-1.05757577213253,-0.361215122022666,1.12757856132185,0.610728086227166
"99",4,1,-0.480958707747385,1.68817790176139,-0.439155181693994,-0.00622281913666831,0.00784987026524177,0.879429348479359
"100",4,1,-0.835358034578208,-1.51656871811555,0.0933937529375321,-1.1661823737499,0.390072694748205,1.54309708960524
"101",1,1,0.764955525109794,-0.373540901016905,-0.65900277229466,-0.365365088148808,-0.0588830846800205,-0.0147418992444583
"102",2,0,-0.0193022059994638,0.17636249069228,-0.464494914682177,-1.19584353153506,-0.227527047356916,-0.752217001016423
"103",4,1,1.95851084613441,-0.903888646657675,0.152306753798173,-0.174733856581956,-0.744537861718374,2.20695223764097
"104",1,0,-1.63398041697089,-0.718502605650891,-2.54179573981962,-1.29182964227181,-0.758446330382517,-0.640551582984486
"105",1,1,0.271582150603483,0.780946623764253,-0.896122759109695,0.674978455518867,-0.481874940352759,1.24862562597089
"106",1,0,-0.0261333211504934,1.29301582585612,-0.114577793933659,-0.357231334573383,-0.444754641246693,-1.75438789573547
"107",3,1,-0.0869653667467023,-0.635122474340615,-1.87077613408578,0.575679871263624,-0.342464913355871,0.241565724792027
"108",2,1,1.08043281329602,1.25862295192607,0.21082897814009,0.0797529208620301,1.54120738912578,-1.5295830564869
"109",3,0,-0.622844504785312,-0.592725442980533,0.926940864590009,1.48125726057782,0.894991566389729,1.48955879823909
"110",3,1,0.89310709232193,2.57591756236943,0.331988448871319,0.949716681355604,-0.0528920267190209,-1.13244153250405
"111",2,1,1.62608158498779,-2.23510340748953,-0.731827902168067,0.87111631981772,-0.209154514576141,-0.0705792550670083
"112",2,1,-0.437489038127428,0.467146419444851,-0.637455061511197,-1.86659985024037,1.48577690894048,-1.33197709122504
"113",1,1,-0.624643154164274,-0.432884172930407,0.949972047852875,0.985738319750915,-1.61796965774743,0.487430113083943
"114",1,1,-2.15008444937714,-0.0918585427209838,0.69996146258807,-0.781880523160439,2.58618854379521,-0.772345224766137
"115",4,1,0.398556475110598,0.397562501514257,-2.73112586335947,-0.716552550622878,-1.59186716771236,1.818348041653
"116",2,1,0.117283538561811,0.4410337045453,-1.8952518006567,0.276854452361038,-1.4373811759017,-0.945655195195505
"117",3,1,1.17917012578507,-1.55911597698633,0.632369133362871,0.540036820385281,0.35132471431385,-1.45764472475419
"118",1,1,-1.14264028323873,0.630258436777477,0.377329929522194,-0.0150493130868787,0.862941408054452,0.632937497662084
"119",1,1,-1.04654642677124,-1.13652141259541,-0.940582240115008,-0.0781294498410862,-0.430946246034623,-0.180681717513064
"120",1,0,1.1271086088657,0.774308672478229,-1.27933564281924,0.945571478343877,1.71209063591644,0.504356433931348
"121",1,1,-1.95857484792111,0.924493013587551,-0.0385107493610056,-2.19971081008061,-0.996800744237175,0.308582658584804
"122",1,0,-0.00705178106682758,-0.857322544584112,-0.21121007799232,-0.0429460447722665,0.214097642257521,-0.168904647680659
"123",2,1,-0.0393071790334429,1.89955891933459,1.27627297299281,-1.6765845143894,0.740037236103365,-0.046054119659173
"124",1,1,-0.905737948611886,0.0350927558500727,-0.00377920191106646,1.58965185012228,2.26892906902938,1.86876981747912
"125",4,1,1.15031284505376,0.200242312787566,-0.640244634752961,0.641794712907631,-3.09443157947611,0.338977969800112
"126",3,1,-1.01200575942231,-0.339831066512105,-0.107784090618669,-1.19025826983382,0.207899010974664,0.732832018614173
"127",1,0,-0.277583981280522,0.924392025291527,-0.652156717988273,-0.0157482119728972,-1.78316289116332,-0.0517417040770725
"128",4,1,-0.47632965741071,0.484517647321785,-0.825068621075048,-0.848369010345106,-2.1644707165327,-0.276417424640635
"129",3,1,0.611862747089213,-0.0228781557936999,0.773756226229823,-0.731176559059564,0.717220931489142,-1.42061149898283
"130",4,0,-0.961192217597208,0.451794176917029,-1.27147601269246,1.22102388592515,-0.455857388490503,0.557822218007182
"131",2,0,0.199982930731594,-1.22998372558139,-0.0347666684245979,1.38205738343546,0.941902159569413,-0.569331961984127
"132",1,1,0.246028086013618,0.26051122170955,1.69423117478725,0.0113262154296318,0.904708873727392,1.23912362992347
"133",1,1,-1.43476713937946,-0.715265356938197,1.14790979646614,0.281857700057727,-0.350091465379597,0.427501609635529
"134",2,0,1.75600225441986,-0.605194615423519,-0.107181179136383,1.53416365877482,-0.216254979443763,0.213666542156943
"135",1,1,-0.47403864477707,-0.0923380475547553,0.0452124967236093,0.227886447157139,-0.996627338338696,-0.956054067119039
"136",2,1,-0.0416097399760013,1.00909983642709,-1.37633495174958,0.34716355310283,1.78626415127897,0.792396205665015
"137",1,1,0.199286601667344,0.197366653959951,-1.41274756319418,2.29554529837519,1.14991164844667,-1.19782958403479
"138",2,1,-0.8325152945052,1.09375939286751,-0.585907867001934,-0.99024423026788,0.0505294475915193,0.900787648095097
"139",1,1,-1.98938742782052,-1.42775887085514,2.39698206716521,-0.215638027139201,0.389833644961955,1.32841262020438
"140",1,1,-0.256687239597732,-0.939769473890715,-0.796644350902302,-1.37090768631984,-1.42882454550231,2.21431322992651
"141",3,0,1.83757955397125,0.340678516522239,-1.19167733637268,-1.13626386676379,0.993107008856675,0.187349686295937
"142",3,0,-0.475082991540816,1.03564680272723,-1.17137018977917,-1.22037091592111,-0.191345216559776,-0.0951886562442154
"143",2,0,-0.66478018793576,-0.647997173641443,2.18551850566423,0.753409218740274,0.209001787125543,0.121356215952555
"144",1,0,-2.13603225751314,2.12929842314296,-0.228740218019934,1.10440048694361,0.260551580019766,0.894327465920497
"145",3,1,1.30061445328595,0.0386154906406492,-0.64815228205053,0.455618342176014,-0.548939072329955,-0.403039126409191
"146",1,1,0.477170527016644,-1.51539714015034,0.358849937916784,1.86971819281717,1.03205276278877,-1.52049353597514
"147",1,1,-0.177944444362609,1.42969169095422,-0.313869985762237,-0.147049270238029,1.38404993500337,1.6518385405281
"148",2,1,-0.326051894013669,-0.112072249134571,-0.0661976102207983,0.431651988169824,0.958000780505395,-0.137039970979009
"149",2,0,1.88031810029475,-0.678752210141029,-0.956969967513767,-0.957399876817291,1.56233744421228,-0.980588241982275
"150",2,1,1.50060383709655,-1.52333070359161,0.0733435591178328,-1.15646621437566,0.582329582291224,-2.22073242018253
"151",2,0,2.30088901499111,-0.956518534778637,-1.08321613562523,-0.147098218400605,-0.497840973392109,-1.55808866400203
"152",1,1,-1.55506774400442,-0.510750619149583,-0.198906569522886,0.039397338314266,-0.265014422415221,-0.963558332529353
"153",1,0,-0.667201806663167,0.774763025692424,-2.49143735685695,0.983765382191179,0.517784118275529,0.812926821698774
"154",2,1,0.732263456695017,0.958194332639569,0.112342422529385,1.38638168258724,1.21808593127883,-2.40797748754265
"155",1,1,-1.28489363078892,0.419588205103131,-0.36195227694375,-0.510310612500449,-0.689289603601219,0.225353906816534
"156",3,1,-2.05027335629767,-0.689937199423184,-0.975093467836966,-0.237853453992095,0.399810497582673,-0.306746449798249
"157",1,1,0.496661384542115,-1.02906004052914,-0.462698455251033,0.736126288618523,0.949221695294211,1.03983400435294
"158",3,1,1.4537357819358,0.20419392804529,-0.268497023862788,-0.0587544908186508,0.100651411158909,-0.987564676510752
"159",1,0,-1.73208818096915,0.201353499165357,-0.251340418506041,1.14889041858623,0.112793010737434,0.0700823728100144
"160",2,0,-0.223914642822142,-0.118354773813249,-0.628049334877758,1.45133570554762,1.80053218199869,0.515372015276497
"161",1,1,-1.17641623962331,0.194178393465097,0.101948064572623,-1.50093406034359,-1.43836650005214,0.896976679804753
"162",2,0,-2.59748397810411,-1.28382960170422,-0.668371343777224,1.29546589227261,0.716413732112295,-0.461960758246104
"163",3,1,0.350018760995272,0.219612990652206,0.394446529603532,-0.834728765231501,0.56718489904323,1.41716782008616
"164",1,1,0.367912693726443,-0.245003133736234,1.07990166054359,1.72008246993062,0.949222565204793,-1.38900695445466
"165",2,1,0.36359677013217,-0.14509286025996,-0.045688819319141,1.52806385635983,0.982954205356059,0.0136439120416675
"166",1,0,-1.16575356918238,-1.33599950512692,0.990988223806619,0.590607978788145,-1.67759524040453,-0.736542933033348
"167",1,1,-0.861811020568583,-1.47035667494555,-1.22304905063775,0.814526279061695,1.60648123599473,-0.14552591904781
"168",2,1,2.25725046601563,-0.360690584122025,-0.604268977413025,-0.258667089403205,1.60418401512285,0.00865004628061979
"169",3,0,-0.994030646205451,0.875094618775871,-0.245863973564819,-0.95043154577391,0.544735571359456,-0.333029261581686
"170",1,0,-2.80832122830288,0.456926055884022,0.512191513015342,1.23475857730988,-0.322306585386758,-0.393503133956842
"171",2,1,0.296088834008348,-0.900464739613104,-0.151322719685078,-0.601731653294957,0.4867994657643,-0.672532586893418
"172",1,1,-0.821880482601313,-0.847461881553307,-0.175503585429232,-0.860127541663654,-0.9417100029786,-0.279499944874381
"173",3,1,0.748408152513534,1.03485903793525,-1.73050230409787,-1.37066164123901,0.170681532115821,0.0179658335078801
"174",1,1,0.0514006330725754,-0.704232685698869,0.624596577721069,0.249480888583359,0.472060083868397,1.02891723111474
"175",4,1,1.07715609626941,-0.498717408399127,2.21543144728595,1.62725814868381,-0.950717555557595,1.15167268654519
"176",2,0,-0.0311793606830831,-1.29054804497774,0.53707989753969,-0.522046488341161,0.0573338041724166,1.61342562880311
"177",2,0,0.0967369127211894,-0.926560374964886,-0.827730178281271,0.0755876584203872,0.922390822664149,1.5763729292257
"178",2,1,0.16665629853335,0.62210501142278,0.12107318821878,0.556257742208371,0.321099613546119,1.23976451685357
"179",4,1,0.581911275590334,-1.11555365126842,0.139416919175834,-0.30835552423822,0.15435670470653,-0.41373388191028
"180",2,1,0.559472106088622,-0.109917860873255,0.653646478615629,1.22121262070765,0.404985971442997,-2.36362789358642
"181",1,1,-1.5874117100582,-0.594286030785003,-0.960623946961996,-1.76748910176841,0.464493525218602,0.65935074899373
"182",3,1,-0.797707785400322,0.304998118471525,0.178267637935559,-1.17218678362399,0.0975817442873448,-0.133760722431301
"183",3,1,0.239238969538002,0.178474786022327,0.909635061937074,0.444780522743743,-0.0524156823324276,1.47370427737682
"184",2,1,0.411619694894473,1.56353373121886,-0.491034654689213,0.631329811791636,-1.12445929772756,-1.35691501439245
"185",4,1,1.38527271025938,-0.0727791956603639,-0.214932367767208,0.454551406220678,-0.0542263521790234,1.0063280095836
"186",3,1,-1.18270734265379,0.505319695655671,-0.884194103577143,-0.671138403965638,-0.721362605627113,0.49302238807888
"187",1,1,-0.0970901316509589,-0.261517395377012,0.145127088730211,0.158654865956783,-1.02887998259227,-0.743112330481889
"188",1,1,-0.182622363339374,1.05671767365804,-0.288146002203313,-0.630573330880121,-0.520232221637255,-0.726076308657082
"189",2,1,0.697266521719884,-0.383371337531731,0.887269790687516,0.622358666462174,1.91110409475894,-0.465311895503966
"190",4,0,0.944072161322138,-0.154944456928646,-0.223058452806585,0.617582029957597,-1.35878247404229,1.69864692871379
"191",1,0,-0.09781520865153,0.304153175687973,-0.71060751236288,0.664679161614844,-0.441916762201247,-0.678573226120348
"192",2,0,1.83602178176438,-0.237940516850892,1.14462553315257,-0.808597719648686,0.715663758290625,-0.309687081147086
"193",1,1,-0.358810973176303,-1.31292361699838,-0.752011047667663,-0.497172311843109,0.880937690981505,1.24097150094294
"194",1,1,-0.0855948571042771,-0.669717996895407,0.330117780362374,-0.419262932157871,-0.299058949120002,-0.0432470146809461
"195",4,1,0.317582199540172,-0.142121258209311,0.0308375332578625,0.0461299942730365,-0.0722846982116817,0.518786743620481
"196",1,1,-1.53227221205793,-0.511792558414071,0.5632669197327,-0.51514466208875,-0.13708755030858,-0.40547161552203
"197",3,1,-0.0778914306986684,-1.65353232518089,1.00546649270227,-0.237075962860676,-0.239068391787292,0.893929216242249
"198",4,1,-0.185501598332409,-0.871232376976443,0.677443076075899,1.28715842009332,1.10131380268789,0.975062561979103
"199",2,1,0.871194618764691,-1.3802438756852,-0.209218936663887,0.0427149844148815,0.134801789979863,1.24819254753777
"200",4,1,-0.748329574576679,1.13974420868066,0.207755347078808,0.0909702116006719,-0.630417452500718,1.13389076596798
"201",1,0,0.152180461053922,-0.0915966948854969,-1.79706548983273,0.117235534677108,1.58238211696414,1.47315757476716
"202",4,1,1.32062084143259,-0.328758813134408,-0.706238389647926,0.955556324328111,-1.01941739195863,1.640422649706
"203",1,1,-1.93992214848905,-1.36394983659601,0.5415597193932,-0.501968893111416,1.96972309795733,-0.222003735874194
"204",1,0,1.43782159628044,-0.580184378044486,-0.730833142007945,0.749365746908605,0.334326265297081,-0.16591411734646
"205",3,1,-0.138992418229093,0.400378901873589,-1.40088019361367,0.699665546688223,-0.72842038835202,0.0817999279805987
"206",1,1,-0.553281445837761,-0.781190849745746,1.49859012275274,-0.776592789070201,-0.851902227312726,-0.760150232585184
"207",1,0,0.521935309733689,-2.48084778964037,-0.508014095656132,2.76290363071411,-0.257676717200145,-1.48932903450455
"208",4,0,1.05283224189826,0.0786717482703626,0.270816249643571,-0.19454012198564,-0.669945791686791,0.442748056199867
"209",1,1,-0.334109977121282,0.193051660069266,-1.06725974306574,0.671123652073066,-0.174742719166974,0.495814124569413
"210",3,1,-0.306082872697142,0.566133923622357,0.36157415331769,0.15633978978772,1.03992241178938,1.28079664044373
"211",2,1,-0.62163423232801,0.979428396649059,-0.659158761940408,-1.17767055396772,0.737292579807063,0.144203060264413
"212",4,1,1.88080526874512,0.8234242835561,1.41575205111341,-0.258351731579352,0.710021689144693,0.59927139349116
"213",1,0,-1.44672608146426,-0.0812599329951684,-1.56355714763225,0.656902930677958,-0.190529028161931,-0.390033224256306
"214",1,1,-0.998055768232793,0.989985854925928,-1.18176426808576,0.0704858488988287,-1.81925054065591,0.382343935438864
"215",1,0,-1.76033716133521,-1.46821163030474,0.0945465537506402,-1.05340076217917,-1.71609296926942,-2.30363690498906
"216",3,0,1.15410649893021,-0.0764720709799172,0.439659555769932,0.6586449907844,0.744813573219267,0.525374187470111
"217",3,1,0.718224626351227,1.75824696066004,1.85831775115665,1.39689500680334,1.37688846201188,-1.67460280590046
"218",2,1,-0.0896917675444354,1.81192953432602,0.021992916654647,-1.14636339171419,0.448940012949366,-1.17572294496185
"219",1,1,-1.79926196556351,-1.01917856511971,-1.07244310032231,-0.608996504387771,-0.341552339514869,0.96126238289493
"220",1,0,-0.0332872187866235,-0.233734767755819,-0.471632446193847,0.292836824389691,-0.566839661103821,-1.07379170962027
"221",2,1,-0.0297484992456237,-0.458911857573635,0.235436940717105,-0.621927571255307,1.17718350967411,0.24611447311175
"222",3,1,0.86829073623582,2.68357716272855,-1.15592066486719,0.134329446079106,1.09130773127336,0.183643330809101
"223",3,1,0.897945437642834,1.6265996792753,0.838264010207068,-0.451032625749883,-0.538122346406571,0.574389545558641
"224",4,0,1.11731277874531,0.0265849366401227,-1.48415827593217,1.8105806256404,-0.795232529376729,-0.739465525174018
"225",3,1,0.585230988659133,0.0780558962949565,0.241616112528387,-1.03168894623086,1.03397655312674,-1.24341103005192
"226",2,1,2.54848350253845,0.598353553478367,1.22800372310719,1.03271758910557,1.15239257577611,-0.318282975363516
"227",1,0,0.738864052903127,-1.0297684902507,-1.36777231658617,0.181267825830061,-0.322536021181328,-0.0285327683606648
"228",3,1,1.00145810321765,1.49219371913619,-0.701438316783429,-1.61615481377953,-0.149528092060273,-1.4850253410605
"229",2,1,0.173906164489379,-0.0653907034961761,-0.214654895336678,-1.35131069579237,-0.99549459227463,-0.108080385646573
"230",2,1,-0.332094278289312,-0.938352427584155,0.686109226477528,-0.706657431869999,0.639129717127846,-0.843247666482929
"231",4,0,-0.459576996618333,-0.195830085978482,-0.777595792310218,1.64649707074728,-0.279952359300901,0.0951814531722485
"232",4,1,0.600656549237396,-1.38073083921671,1.41969172871428,-0.884072853633582,-0.969980243502888,1.01439153772001
"233",4,0,0.534337990243797,0.99628747035521,-0.347084445098387,-0.108881751257751,0.109300545197024,0.402019550693658
"234",3,0,-0.374203420273612,-0.31255420461844,0.246380117762775,-0.0288430153869149,-0.291485762436557,0.344841344162511
"235",2,0,-0.48573590232579,-0.40804363324451,-1.03550063218128,0.374852848086873,-0.0536964567199084,1.38491666344633
"236",1,1,-0.0587285549845856,-0.757969622853575,-0.976052682252685,-1.6635631587456,0.536678722281329,0.76486160809935
"237",2,1,0.31513580785807,-0.372599070343676,-1.03750753102578,0.268265100994087,-0.750085077956799,0.146942415921203
"238",2,1,0.746576363925343,0.502920563225986,0.446071071187855,0.606967446939625,-0.294288685870865,0.842345721448629
